ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,event_score,event_score_lower,event_score_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-10,538.0989245186751,272.74038314955544,597.9398986341582,524.4697263427381,552.3063817295773,-102.7446300666055,-102.7446300666055,-102.7446300666055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,5.826668061890778,5.826668061890778,5.826668061890778,-2.358624405888643,-2.358624405888643,-2.358624405888643,-1.271704843282169,-1.271704843282169,-1.271704843282169,-110.56806372184394,-110.56806372184394,-110.56806372184394,1.9967655933476727,1.9967655933476727,1.9967655933476727,0.0,0.0,0.0,435.35429445206955
2023-05-11,538.1652666822458,320.0007612561698,641.7190947687297,524.4039065976918,552.487127080231,-58.095953310921686,-58.095953310921686,-58.095953310921686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,8.107240284067684,8.107240284067684,8.107240284067684,-4.865322785410899,-4.865322785410899,-4.865322785410899,-1.902367641583007,-1.902367641583007,-1.902367641583007,-72.64221339939911,-72.64221339939911,-72.64221339939911,6.439019804409734,6.439019804409734,6.439019804409734,0.0,0.0,0.0,480.06931337132414
2023-05-12,538.2316088458165,363.395990870558,682.4028917846063,524.3296668638794,552.7033678599417,-28.466088032909596,-28.466088032909596,-28.466088032909596,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,15.135122791821368,15.135122791821368,15.135122791821368,0.6180799197940352,0.6180799197940352,0.6180799197940352,-2.8483618390342564,-2.8483618390342564,-2.8483618390342564,-55.209758847114934,-55.209758847114934,-55.209758847114934,11.608548022383975,11.608548022383975,11.608548022383975,0.0,0.0,0.0,509.76552081290686
2023-05-13,538.2979510093871,516.3494045840071,843.479392366977,524.2609852372929,552.9196086396526,144.69093535324697,144.69093535324697,144.69093535324697,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,40.21476730472966,40.21476730472966,40.21476730472966,-4.0819795418101945,-4.0819795418101945,-4.0819795418101945,6.611580135478267,6.611580135478267,6.611580135478267,87.02938896746906,87.02938896746906,87.02938896746906,17.446779081048227,17.446779081048227,17.446779081048227,0.0,0.0,0.0,682.988886362634
2023-05-14,538.3642931729579,774.1970038135977,1097.2091242369984,524.1923036107063,553.10917347691,385.0512118059702,385.0512118059702,385.0512118059702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,72.17722505861084,72.17722505861084,72.17722505861084,2.8114410018760085,2.8114410018760085,2.8114410018760085,2.8276033456732548,2.8276033456732548,2.8276033456732548,289.0001142919966,289.0001142919966,289.0001142919966,23.87387245536274,23.87387245536274,23.87387245536274,0.0,0.0,0.0,923.4155049789281
2023-05-15,538.4306353365287,382.17292353952536,692.9385322345797,524.1260343102753,553.2776286819429,-0.09257587301721662,-0.09257587301721662,-0.09257587301721662,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,11.47919267977589,11.47919267977589,11.47919267977589,-3.611973595649771,-3.611973595649771,-3.611973595649771,-4.1096874356359265,-4.1096874356359265,-4.1096874356359265,-42.361306206786274,-42.361306206786274,-42.361306206786274,30.789537653993175,30.789537653993175,30.789537653993175,0.0,0.0,0.0,538.3380594635114
2023-05-16,538.4969775000993,317.33174226579365,643.512864351401,524.0768920968328,553.4378033464629,-48.8771647594847,-48.8771647594847,-48.8771647594847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,8.296612131968887,8.296612131968887,8.296612131968887,2.9681096505961495,2.9681096505961495,2.9681096505961495,-6.317007229688852,-6.317007229688852,-6.317007229688852,-95.24816108265462,-95.24816108265462,-95.24816108265462,38.07438419120103,38.07438419120103,38.07438419120103,0.0,0.0,0.0,489.61981274061463
2023-05-17,538.5633196636701,400.7543523997843,726.2498436829775,524.0277498833905,553.5953942174693,22.49209917435854,22.49209917435854,22.49209917435854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,70.29310653963053,70.29310653963053,70.29310653963053,87.46836450417145,87.46836450417145,87.46836450417145,2.8114410018760085,2.8114410018760085,2.8114410018760085,-3.4790246373350944,-3.4790246373350944,-3.4790246373350944,-110.56806372191839,-110.56806372191839,-110.56806372191839,45.591798392105474,45.591798392105474,45.591798392105474,0.0,0.0,0.0,561.0554188380286
2023-05-18,538.6296618272409,440.1944677904503,782.6326800774855,523.998563270068,553.7307296611144,74.85240815558623,74.85240815558623,74.85240815558623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,70.29310653963053,70.29310653963053,70.29310653963053,94.30429214949325,94.30429214949325,94.30429214949325,2.9681096505961495,2.9681096505961495,2.9681096505961495,-2.2176990407334234,-2.2176990407334234,-2.2176990407334234,-72.64221340022597,-72.64221340022597,-72.64221340022597,53.190329406318945,53.190329406318945,53.190329406318945,0.0,0.0,0.0,613.482069982827
2023-05-19,538.6960039908114,409.2899496501938,737.5656742439536,523.9587315458452,553.9003783283108,28.65791148475216,28.65791148475216,28.65791148475216,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,23.161117707330995,23.161117707330995,23.161117707330995,2.9681096505961495,2.9681096505961495,2.9681096505961495,2.8276033456732548,2.8276033456732548,2.8276033456732548,-55.209758846644924,-55.209758846644924,-55.209758846644924,60.706552624066084,60.706552624066084,60.706552624066084,0.0,0.0,0.0,567.3539154755636
2023-05-20,538.7623461543822,579.7297620417933,908.9064495793631,523.9563912546535,554.0222786827693,206.0465868647858,206.0465868647858,206.0465868647858,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,51.04883328694101,51.04883328694101,51.04883328694101,2.9681096505961495,2.9681096505961495,2.9681096505961495,10.395556925283273,10.395556925283273,10.395556925283273,87.0293889664723,87.0293889664723,87.0293889664723,67.96836461137248,67.96836461137248,67.96836461137248,0.0,0.0,0.0,744.808933019168
2023-05-21,538.8286883179529,819.1032748961767,1147.5396190310207,523.9503472163706,554.1435130697556,446.2232628841499,446.2232628841499,446.2232628841499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,82.42449848014435,82.42449848014435,82.42449848014435,2.9681096505961495,2.9681096505961495,2.9681096505961495,12.918208118486616,12.918208118486616,12.918208118486616,289.00011429210616,289.00011429210616,289.00011429210616,74.7986501118994,74.7986501118994,74.7986501118994,0.0,0.0,0.0,985.0519512021028
2023-05-22,538.8950304815236,458.00779325339397,769.4568891619765,523.9337920896544,554.2647474567418,72.16845730461218,72.16845730461218,72.16845730461218,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,33.510514484392274,33.510514484392274,33.510514484392274,2.9681096505961495,2.9681096505961495,2.9681096505961495,11.34155112273453,11.34155112273453,11.34155112273453,-42.36130620740371,-42.36130620740371,-42.36130620740371,81.01924902762364,81.01924902762364,81.01924902762364,0.0,0.0,0.0,611.0634877861357
2023-05-23,538.9613726450943,385.15010138868786,714.7801406316773,523.823231907756,554.3859818437282,12.116847007316515,12.116847007316515,12.116847007316515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,20.909868097985587,20.909868097985587,20.909868097985587,2.9681096505961495,2.9681096505961495,2.9681096505961495,6.296248736327846,6.296248736327846,6.296248736327846,-95.24816108248024,-95.24816108248024,-95.24816108248024,86.45513999181117,86.45513999181117,86.45513999181117,0.0,0.0,0.0,551.0782196524109
2023-05-24,539.0277148086651,375.77862198836675,697.3612988963645,523.7591385115712,554.6042017670122,-5.3226000382061045,-5.3226000382061045,-5.3226000382061045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,14.306716109879746,14.306716109879746,14.306716109879746,2.9681096505961495,2.9681096505961495,2.9681096505961495,1.8816091482220054,1.8816091482220054,1.8816091482220054,-110.56806372201801,-110.56806372201801,-110.56806372201801,90.93874757393215,90.93874757393215,90.93874757393215,0.0,0.0,0.0,533.705114770459
2023-05-25,539.0940569722356,427.52026445101967,746.6805534552841,523.7213361401859,554.8253132088633,48.01866815005878,48.01866815005878,48.01866815005878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,26.34660889203851,26.34660889203851,26.34660889203851,2.9681096505961495,2.9681096505961495,2.9681096505961495,8.50356853038077,8.50356853038077,8.50356853038077,-72.64221339991641,-72.64221339991641,-72.64221339991641,94.31427265793668,94.31427265793668,94.31427265793668,0.0,0.0,0.0,587.1127251222945
2023-05-26,539.1603991358064,444.83421790375326,772.9473168265969,523.6835337688007,554.9744252231015,71.64592145934829,71.64592145934829,71.64592145934829,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,30.4137398877906,30.4137398877906,30.4137398877906,2.9681096505961495,2.9681096505961495,2.9681096505961495,10.080225526132857,10.080225526132857,10.080225526132857,-55.20975884679099,-55.20975884679099,-55.20975884679099,96.44194041834871,96.44194041834871,96.44194041834871,0.0,0.0,0.0,610.8063205951547
2023-05-27,539.2267412993772,618.1184057256671,932.245579238238,523.6457313974157,555.1218824933126,240.325582467512,240.325582467512,240.325582467512,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,56.0941356733477,56.0941356733477,56.0941356733477,2.9681096505961495,2.9681096505961495,2.9681096505961495,15.440859311689957,15.440859311689957,15.440859311689957,87.02938896695538,87.02938896695538,87.02938896695538,97.20205782720892,97.20205782720892,97.20205782720892,0.0,0.0,0.0,779.5523237668892
2023-05-28,539.2930834629478,933.8407527159603,1252.0063781682868,523.6425159612018,555.3613032458693,554.1702901238972,554.1702901238972,554.1702901238972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.29310653963053,70.29310653963053,70.29310653963053,168.6714028883233,168.6714028883233,168.6714028883233,2.9681096505961495,2.9681096505961495,2.9681096505961495,20.48616169809663,20.48616169809663,20.48616169809663,289.0001142918573,289.0001142918573,289.0001142918573,96.49877294371656,96.49877294371656,96.49877294371656,0.0,0.0,0.0,1093.4633735868451
2023-05-29,539.3594256265186,553.0591512273593,874.0015992741885,523.664376337301,555.5034530622853,169.76755575682967,169.76755575682967,169.76755575682967,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.29310653963053,70.29310653963053,70.29310653963053,117.86543049766871,117.86543049766871,117.86543049766871,2.9681096505961495,2.9681096505961495,2.9681096505961495,17.017516307442044,17.017516307442044,17.017516307442044,-42.3613062070108,-42.3613062070108,-42.3613062070108,94.26343146617175,94.26343146617175,94.26343146617175,0.0,0.0,0.0,709.1269813833483
2023-05-30,539.4257677900894,397.46924073704974,722.9892103254847,523.6921575610683,555.6348723095285,22.42576719191675,22.42576719191675,22.42576719191675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,27.216496080993934,27.216496080993934,27.216496080993934,2.9681096505961495,2.9681096505961495,2.9681096505961495,12.602876719336194,12.602876719336194,12.602876719336194,-95.24816108295917,-95.24816108295917,-95.24816108295917,90.457432193882,90.457432193882,90.457432193882,0.0,0.0,0.0,561.8515349820061
2023-05-31,539.4921099536599,389.18701364933474,716.3873726438691,523.708097089499,555.7386129874099,7.417697026491223,7.417697026491223,7.417697026491223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,32.91126865975437,32.91126865975437,32.91126865975437,2.9681096505961495,2.9681096505961495,2.9681096505961495,20.48616169809663,20.48616169809663,20.48616169809663,-110.56806372262305,-110.56806372262305,-110.56806372262305,85.07449208935991,85.07449208935991,85.07449208935991,0.0,0.0,0.0,546.9098069801511
2023-06-01,539.5584521172307,428.422564821205,749.5514567655459,523.7143382216734,555.8564638595585,46.35188326105454,46.35188326105454,46.35188326105454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,40.85185325295771,40.85185325295771,40.85185325295771,2.9681096505961495,2.9681096505961495,2.9681096505961495,23.00881289129997,23.00881289129997,23.00881289129997,-72.64221340074327,-72.64221340074327,-72.64221340074327,78.1422434088401,78.1422434088401,78.1422434088401,0.0,0.0,0.0,585.9103353782853
2023-06-02,539.6247942808014,422.2230130253264,759.1095341414162,523.7251287415512,555.9802540129809,43.035092295796794,43.035092295796794,43.035092295796794,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,28.521751492888093,28.521751492888093,28.521751492888093,2.9681096505961495,2.9681096505961495,2.9681096505961495,8.188237131230355,8.188237131230355,8.188237131230355,-55.20975884644371,-55.20975884644371,-55.20975884644371,69.72309964935242,69.72309964935242,69.72309964935242,0.0,0.0,0.0,582.6598865765982
2023-06-03,539.6911364443721,576.2569815107266,905.6083447756672,523.7228972842004,556.1040441664031,203.98386237814714,203.98386237814714,203.98386237814714,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,57.040129870798935,57.040129870798935,57.040129870798935,2.9681096505961495,2.9681096505961495,2.9681096505961495,16.386853509141197,16.386853509141197,16.386853509141197,87.02938896679306,87.02938896679306,87.02938896679306,59.914343540555116,59.914343540555116,59.914343540555116,0.0,0.0,0.0,743.6749988225192
2023-06-04,539.7574786079429,809.4684713000574,1131.2254822352395,523.6941284917326,556.2678540918172,429.73196334937353,429.73196334937353,429.73196334937353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,91.88444045465687,91.88444045465687,91.88444045465687,2.9681096505961495,2.9681096505961495,2.9681096505961495,22.378150092999142,22.378150092999142,22.378150092999142,289.0001142919668,289.0001142919668,289.0001142919668,48.84740860274985,48.84740860274985,48.84740860274985,0.0,0.0,0.0,969.4894419573163
2023-06-05,539.8238207715136,416.07217259227434,743.8162797377814,523.6753256937702,556.4396422873443,38.8721527095206,38.8721527095206,38.8721527095206,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,44.54711345465688,44.54711345465688,44.54711345465688,2.9681096505961495,2.9681096505961495,2.9681096505961495,22.378150092999142,22.378150092999142,22.378150092999142,-42.361306207056025,-42.361306207056025,-42.361306207056025,36.686345461919736,36.686345461919736,36.686345461919736,0.0,0.0,0.0,578.6959734810342
2023-06-06,539.8901629350843,339.09396679614656,662.7442976381034,523.6688218502849,556.5908785816672,-36.048901220089995,-36.048901220089995,-36.048901220089995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,35.57377520933506,35.57377520933506,35.57377520933506,2.8114410018760085,2.8114410018760085,2.8114410018760085,21.116824496397467,21.116824496397467,21.116824496397467,-95.24816108194653,-95.24816108194653,-95.24816108194653,23.62548465252147,23.62548465252147,23.62548465252147,0.0,0.0,0.0,503.8412617149943
2023-06-07,539.9565050986549,312.0282949901356,645.6414835767745,523.6623180067995,556.7982417222828,-61.62050721044039,-61.62050721044039,-61.62050721044039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,39.061227994042575,39.061227994042575,39.061227994042575,2.8114410018760085,2.8114410018760085,2.8114410018760085,26.792789681104978,26.792789681104978,26.792789681104978,-110.56806372232444,-110.56806372232444,-110.56806372232444,9.886328517841465,9.886328517841465,9.886328517841465,0.0,0.0,0.0,478.33599788821454
2023-06-08,540.0228472622257,338.83549117804085,668.4525416820392,523.6558141633143,557.008098771711,-31.977326487533446,-31.977326487533446,-31.977326487533446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,44.951161441913136,44.951161441913136,44.951161441913136,2.9681096505961495,2.9681096505961495,2.9681096505961495,27.1081210802554,27.1081210802554,27.1081210802554,-72.64221339988805,-72.64221339988805,-72.64221339988805,-4.286274529558559,-4.286274529558559,-4.286274529558559,0.0,0.0,0.0,508.04552077469225
2023-06-09,540.0891894257963,358.8153761963604,685.698617720168,523.699664371905,557.2271618165802,-19.45943289730996,-19.45943289730996,-19.45943289730996,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,54.37892622322233,54.37892622322233,54.37892622322233,2.9681096505961495,2.9681096505961495,2.9681096505961495,34.04541186156458,34.04541186156458,34.04541186156458,-55.2097588462192,-55.2097588462192,-55.2097588462192,-18.62860027431307,-18.62860027431307,-18.62860027431307,0.0,0.0,0.0,520.6297565284864
2023-06-10,540.1555315893671,516.2626578665936,826.0301797720834,523.7455258147364,557.4203311441302,126.03699321306046,126.03699321306046,126.03699321306046,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,71.87067613941925,71.87067613941925,71.87067613941925,1.40142316339474,1.40142316339474,1.40142316339474,32.784086264962916,32.784086264962916,32.784086264962916,87.02938896678768,87.02938896678768,87.02938896678768,-32.863071893146504,-32.863071893146504,-32.863071893146504,0.0,0.0,0.0,666.1925248024276
2023-06-11,540.2218737529379,679.0431370194607,1000.581245719297,523.7124072112838,557.5935769371221,300.9969848359745,300.9969848359745,300.9969848359745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,58.70059845163902,58.70059845163902,58.70059845163902,-34.94570333967796,-34.94570333967796,-34.94570333967796,27.1081210802554,27.1081210802554,27.1081210802554,289.000114292179,289.000114292179,289.000114292179,-46.70372790784347,-46.70372790784347,-46.70372790784347,0.0,0.0,0.0,841.2188585889123
2023-06-12,540.2882159165085,315.03786924175,635.6167319713231,523.7181470077296,557.7291052950267,-54.98691497440152,-54.98691497440152,-54.98691497440152,0.0,0.0,0.0,27.586698,27.586698,27.586698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,47.23640380513103,47.23640380513103,47.23640380513103,1.558091812114881,1.558091812114881,1.558091812114881,26.47745828195457,26.47745828195457,26.47745828195457,-42.361306206663116,-42.361306206663116,-42.361306206663116,-59.86201257286944,-59.86201257286944,-59.86201257286944,0.0,0.0,0.0,485.301300942107
2023-06-13,540.3545580800792,249.69048972686173,579.1404134804666,523.7443546539097,557.8708537863783,-122.110530339593,-122.110530339593,-122.110530339593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031354,20.031354,20.031354,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,45.19038583256772,45.19038583256772,45.19038583256772,2.9681096505961495,2.9681096505961495,2.9681096505961495,30.576766470909984,30.576766470909984,30.576766470909984,-95.24816108244413,-95.24816108244413,-95.24816108244413,-72.05275508971658,-72.05275508971658,-72.05275508971658,0.0,0.0,0.0,418.2440277404862
2023-06-14,540.42090024365,225.07295789940653,545.843131417756,523.6946305654141,558.0142949056365,-151.51238049746215,-151.51238049746215,-151.51238049746215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8428416,17.8428416,17.8428416,-8.38584428893841,-8.38584428893841,-8.38584428893841,42.055879235116485,42.055879235116485,42.055879235116485,2.9681096505961495,2.9681096505961495,2.9681096505961495,29.630772273458746,29.630772273458746,29.630772273458746,-110.56806372241145,-110.56806372241145,-110.56806372241145,-83.00019601016716,-83.00019601016716,-83.00019601016716,0.0,0.0,0.0,388.90851974618784
2023-06-15,540.4872424072207,261.0221779506404,578.0193854153791,523.6494940631624,558.1511909104242,-118.24297827830299,-118.24297827830299,-118.24297827830299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.260775,23.260775,23.260775,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,46.84314983681564,46.84314983681564,46.84314983681564,2.9681096505961495,2.9681096505961495,2.9681096505961495,29.0001094751579,29.0001094751579,29.0001094751579,-72.64221340012415,-72.64221340012415,-72.64221340012415,-92.44391471499446,-92.44391471499446,-92.44391471499446,0.0,0.0,0.0,422.24426412891773
2023-06-16,540.5535845707914,264.0510585275865,598.1578896149329,523.5926366311343,558.288086915212,-104.44398915906585,-104.44398915906585,-104.44398915906585,25.751249,25.751249,25.751249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,50.91028083256772,50.91028083256772,50.91028083256772,2.9681096505961495,2.9681096505961495,2.9681096505961495,30.576766470909984,30.576766470909984,30.576766470909984,-55.20975884624252,-55.20975884624252,-55.20975884624252,-100.14451114539104,-100.14451114539104,-100.14451114539104,0.0,0.0,0.0,436.10959541172554
2023-06-17,540.6199267343621,448.10951152513314,753.0130565135304,523.5344724747324,558.4249829199998,56.628504609402135,56.628504609402135,56.628504609402135,0.0,0.0,0.0,0.0,0.0,0.0,46.071011,46.071011,46.071011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,75.48801377195343,75.48801377195343,75.48801377195343,2.8114410018760085,2.8114410018760085,2.8114410018760085,34.99140605901583,34.99140605901583,34.99140605901583,87.02938896678229,87.02938896678229,87.02938896678229,-105.88889812933358,-105.88889812933358,-105.88889812933358,0.0,0.0,0.0,597.2484313437643
2023-06-18,540.6862688979328,656.7452145658219,987.8071980018733,523.5190207990082,558.6168794269721,273.65264169619167,273.65264169619167,273.65264169619167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.924025,74.924025,74.924025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38584428893841,-8.38584428893841,-8.38584428893841,94.14759509659359,94.14759509659359,94.14759509659359,-5.805334677731744,-5.805334677731744,-5.805334677731744,33.41474906326375,33.41474906326375,33.41474906326375,289.00011429202704,289.00011429202704,289.00011429202704,-109.49506769242893,-109.49506769242893,-109.49506769242893,0.0,0.0,0.0,814.3389105941244
