ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,day_friday,day_friday_lower,day_friday_upper,day_monday,day_monday_lower,day_monday_upper,day_saturday,day_saturday_lower,day_saturday_upper,day_sunday,day_sunday_lower,day_sunday_upper,day_thursday,day_thursday_lower,day_thursday_upper,day_tuesday,day_tuesday_lower,day_tuesday_upper,day_wednesday,day_wednesday_lower,day_wednesday_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,precipitation_sum_mm,precipitation_sum_mm_lower,precipitation_sum_mm_upper,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-04,527.1360686243087,152.10380111900582,476.8484455925045,523.8513598425209,530.7633661480995,-208.69813416400604,-208.69813416400604,-208.69813416400604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,2.292409040072434,2.292409040072434,2.292409040072434,-0.5927156864608181,-0.5927156864608181,-0.5927156864608181,-2.7644018734667477,-2.7644018734667477,-2.7644018734667477,-98.6812800779491,-98.6812800779491,-98.6812800779491,-112.30926312612937,-112.30926312612937,-112.30926312612937,0.0,0.0,0.0,318.43793446030264
2023-01-05,527.1889355737284,180.0522368712906,530.9588124654406,523.8568608985005,530.8617370490635,-171.35373206014643,-171.35373206014643,-171.35373206014643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,16.29058657554274,16.29058657554274,16.29058657554274,1.8922454018090034,1.8922454018090034,1.8922454018090034,-0.3554616262662638,-0.3554616262662638,-0.3554616262662638,-66.8163520997359,-66.8163520997359,-66.8163520997359,-120.82796653595327,-120.82796653595327,-120.82796653595327,0.0,0.0,0.0,355.835203513582
2023-01-06,527.2418025231481,198.6006880050633,561.525269288627,523.8647765346,530.9622679231001,-155.95335829860096,-155.95335829860096,-155.95335829860096,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.536260371119347,18.536260371119347,18.536260371119347,2.769290491786588,2.769290491786588,2.769290491786588,-5.173342120667238,-5.173342120667238,-5.173342120667238,-45.16359760479001,-45.16359760479001,-45.16359760479001,-129.32602106493027,-129.32602106493027,-129.32602106493027,0.0,0.0,0.0,371.2884442245471
2023-01-07,527.2946694725676,336.6960489485285,677.5850873213648,523.8673489135638,531.0818879351892,-15.91946662744388,-15.91946662744388,-15.91946662744388,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06741108794463,43.06741108794463,43.06741108794463,-0.8850640497866797,-0.8850640497866797,-0.8850640497866797,-12.400162862268697,-12.400162862268697,-12.400162862268697,78.77953079908242,78.77953079908242,78.77953079908242,-137.76640851447092,-137.76640851447092,-137.76640851447092,0.0,0.0,0.0,511.3752028451238
2023-01-08,527.3475364219875,559.8661467405967,894.7836131970024,523.8585587027874,531.1948897517395,198.42350420122034,198.42350420122034,198.42350420122034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1618609607931,88.1618609607931,88.1618609607931,-6.878205497966837,-6.878205497966837,-6.878205497966837,-12.056028541240057,-12.056028541240057,-12.056028541240057,256.3814962038047,256.3814962038047,256.3814962038047,-146.11985296337747,-146.11985296337747,-146.11985296337747,0.0,0.0,0.0,725.7710406232078
2023-01-09,527.4004033714072,179.3494224847381,505.4397540315282,523.8625980768381,531.3161276967271,-185.5797116396409,-185.5797116396409,-185.5797116396409,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160968706253504,6.160968706253504,6.160968706253504,2.623116310123657,2.623116310123657,2.623116310123657,-19.626983603870155,-19.626983603870155,-19.626983603870155,-37.37754161710013,-37.37754161710013,-37.37754161710013,-154.3631387287942,-154.3631387287942,-154.3631387287942,0.0,0.0,0.0,341.82069173176626
2023-01-10,527.4532703208267,114.96638282169627,441.701400586848,523.8652057188297,531.4213492173456,-260.90962443206905,-260.90962443206905,-260.90962443206905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-11.310109356588343,-11.310109356588343,-11.310109356588343,-1.3235865947754717,-1.3235865947754717,-1.3235865947754717,-18.93871496181287,-18.93871496181287,-18.93871496181287,-87.12225560338432,-87.12225560338432,-87.12225560338432,-162.47725947209636,-162.47725947209636,-162.47725947209636,0.0,0.0,0.0,266.5436458887577
2023-01-11,527.5061372702464,76.8566634334559,422.06972103492393,523.8533855194714,531.5489049778475,-278.8055842040448,-278.8055842040448,-278.8055842040448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-9.678822664366736,-9.678822664366736,-9.678822664366736,-8.77846985958494,-8.77846985958494,-8.77846985958494,-6.549879404781796,-6.549879404781796,-6.549879404781796,-98.68128007776241,-98.68128007776241,-98.68128007776241,-170.44548146191565,-170.44548146191565,-170.44548146191565,0.0,0.0,0.0,248.70055306620162
2023-01-12,527.5590042196661,129.14252848523324,445.02231897490594,523.8503146556028,531.6549399397913,-234.08535903446142,-234.08535903446142,-234.08535903446142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,10.982397578450197,10.982397578450197,10.982397578450197,1.746071220146073,1.746071220146073,1.746071220146073,-5.5174764416958775,-5.5174764416958775,-5.5174764416958775,-66.81635210022672,-66.81635210022672,-66.81635210022672,-178.2514045126849,-178.2514045126849,-178.2514045126849,0.0,0.0,0.0,293.4736451852047
2023-01-13,527.6118711690858,142.15001654754417,465.2575563529848,523.8530653230545,531.7621919674608,-222.16443503145635,-222.16443503145635,-222.16443503145635,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.876264498950846,8.876264498950846,8.876264498950846,-0.00801895980909535,-0.00801895980909535,-0.00801895980909535,-12.056028541240057,-12.056028541240057,-12.056028541240057,-45.163597604984794,-45.163597604984794,-45.163597604984794,-185.8771019254224,-185.8771019254224,-185.8771019254224,0.0,0.0,0.0,305.44743613762944
2023-01-14,527.6647381185054,278.69646308430447,613.7229853350377,523.853139353923,531.8705254487783,-76.03434350189812,-76.03434350189812,-76.03434350189812,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48754168966066,38.48754168966066,38.48754168966066,-10.971082584528897,-10.971082584528897,-10.971082584528897,-6.894013725810443,-6.894013725810443,-6.894013725810443,78.7795307994272,78.7795307994272,78.7795307994272,-193.301415990986,-193.301415990986,-193.301415990986,0.0,0.0,0.0,451.6303946166073
2023-01-15,527.7176050679251,501.8525549058161,833.7909867403787,523.8535925112894,531.9952634264918,142.90558761349672,142.90558761349672,142.90558761349672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.02256989133197,87.02256989133197,87.02256989133197,-0.4465415047978879,-0.4465415047978879,-0.4465415047978879,-19.626983603870155,-19.626983603870155,-19.626983603870155,256.3814962037738,256.3814962037738,256.3814962037738,-200.4984784816091,-200.4984784816091,-200.4984784816091,0.0,0.0,0.0,670.6231926814219
2023-01-16,527.7704720173449,89.91618792939671,450.9074406200671,523.8520705299752,532.1176077114236,-257.66823273406237,-257.66823273406237,-257.66823273406237,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.854174792342567,-12.854174792342567,-12.854174792342567,-9.509340767899591,-9.509340767899591,-9.509340767899591,-26.509670024442975,-26.509670024442975,-26.509670024442975,-37.377541616356936,-37.377541616356936,-37.377541616356936,-207.43651632536285,-207.43651632536285,-207.43651632536285,0.0,0.0,0.0,270.10223928328253
2023-01-17,527.8233389667646,32.74534639260452,357.3941178396837,523.8505485486609,532.2440330804803,-333.2426204081682,-333.2426204081682,-333.2426204081682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-32.043373150821544,-32.043373150821544,-32.043373150821544,-2.7853284114047785,-2.7853284114047785,-2.7853284114047785,-38.21023693941677,-38.21023693941677,-38.21023693941677,-87.12225560322702,-87.12225560322702,-87.12225560322702,-214.07699165411967,-214.07699165411967,-214.07699165411967,0.0,0.0,0.0,194.5807185585964
2023-01-18,527.8762059161842,5.246116890929134,345.99365563209983,523.8490265673465,532.3627907218242,-351.2039672379599,-351.2039672379599,-351.2039672379599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-32.14857413712789,-32.14857413712789,-32.14857413712789,2.4769421284607267,2.4769421284607267,2.4769421284607267,-40.27504286558861,-40.27504286558861,-40.27504286558861,-98.68128007763934,-98.68128007763934,-98.68128007763934,-220.3741130231927,-220.3741130231927,-220.3741130231927,0.0,0.0,0.0,176.6722386782243
2023-01-19,527.9290728656039,39.545733359356454,362.8204849879843,523.823706609381,532.4829882275358,-323.79741835185297,-323.79741835185297,-323.79741835185297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-30.706325032748467,-30.706325032748467,-30.706325032748467,-3.808547683045294,-3.808547683045294,-3.808547683045294,-41.65158014970317,-41.65158014970317,-41.65158014970317,-66.81635209996954,-66.81635209996954,-66.81635209996954,-226.27474121913505,-226.27474121913505,-226.27474121913505,0.0,0.0,0.0,204.1316545137509
2023-01-20,527.9819398150236,68.00193262956388,407.90799258857015,523.781138626756,532.6001377457561,-292.36354820189143,-292.36354820189143,-292.36354820189143,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.481251453013321,-15.481251453013321,-15.481251453013321,2.4769421284607267,2.4769421284607267,2.4769421284607267,-38.89850558147405,-38.89850558147405,-38.89850558147405,-45.16359760483463,-45.16359760483463,-45.16359760483463,-231.7186991440435,-231.7186991440435,-231.7186991440435,0.0,0.0,0.0,235.61839161313213
2023-01-21,528.0348067644431,223.03380317412203,567.2086496159823,523.7679723347674,532.7261337117103,-138.81510465793914,-138.81510465793914,-138.81510465793914,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.044845765563682,19.044845765563682,19.044845765563682,2.623116310123657,2.623116310123657,2.623116310123657,-39.93090854455997,-39.93090854455997,-39.93090854455997,78.7795307992769,78.7795307992769,78.7795307992769,-236.63948122277975,-236.63948122277975,-236.63948122277975,0.0,0.0,0.0,389.219702106504
2023-01-22,528.0876737138628,443.8232052398102,762.641150835095,523.7568355553151,532.8636441734892,83.62995748051488,83.62995748051488,83.62995748051488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21380534208342,68.21380534208342,68.21380534208342,2.769290491786588,2.769290491786588,2.769290491786588,-41.65158014970317,-41.65158014970317,-41.65158014970317,256.3814962037429,256.3814962037429,256.3814962037429,-240.96534406531146,-240.96534406531146,-240.96534406531146,0.0,0.0,0.0,611.7176311943778
2023-01-23,528.1405406632825,73.58899208153679,408.2768846397556,523.7277126224726,533.0425441007927,-293.9302648847952,-293.9302648847952,-293.9302648847952,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.93197612660154,-11.93197612660154,-11.93197612660154,2.769290491786588,2.769290491786588,2.769290491786588,-37.866102618388126,-37.866102618388126,-37.866102618388126,-37.377541616452866,-37.377541616452866,-37.377541616452866,-244.62074714174068,-244.62074714174068,-244.62074714174068,0.0,0.0,0.0,234.21027577848736
2023-01-24,528.1934076127022,6.535838346950473,322.9065535043546,523.6925593205281,533.1216116142058,-362.17151320020014,-362.17151320020014,-362.17151320020014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-27.521157210716094,-27.521157210716094,-27.521157210716094,2.769290491786588,2.769290491786588,2.769290491786588,-39.24263990250268,-39.24263990250268,-39.24263990250268,-87.12225560306975,-87.12225560306975,-87.12225560306975,-247.52810038641422,-247.52810038641422,-247.52810038641422,0.0,0.0,0.0,166.0218944125021
2023-01-25,528.2462745621219,-25.99946519807137,313.4262493995073,523.6688336530736,533.2603831706477,-378.7707338487388,-378.7707338487388,-378.7707338487388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-30.479688489687458,-30.479688489687458,-30.479688489687458,2.769290491786588,2.769290491786588,2.769290491786588,-38.89850558147405,-38.89850558147405,-38.89850558147405,-98.68128007784526,-98.68128007784526,-98.68128007784526,-249.60976528120617,-249.60976528120617,-249.60976528120617,0.0,0.0,0.0,149.4755407133831
2023-01-26,528.2991415115416,20.785860495302554,366.60319741828357,523.6226404122831,533.4067876849002,-336.8136339233382,-336.8136339233382,-336.8136339233382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-19.20703444811005,-19.20703444811005,-19.20703444811005,2.1845937651348653,2.1845937651348653,2.1845937651348653,-36.14543101324492,-36.14543101324492,-36.14543101324492,-66.81635210008639,-66.81635210008639,-66.81635210008639,-250.79024737514186,-250.79024737514186,-250.79024737514186,0.0,0.0,0.0,191.4855075882034
2023-01-27,528.3520084609613,48.71128199491622,386.5685595174193,523.5938990030231,533.5402493087918,-302.7902565482158,-302.7902565482158,-302.7902565482158,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.628147330228809,-6.628147330228809,-6.628147330228809,2.038419583471934,2.038419583471934,2.038419583471934,-29.606878913700744,-29.606878913700744,-29.606878913700744,-45.16359760542393,-45.16359760542393,-45.16359760542393,-250.998511612563,-250.998511612563,-250.998511612563,0.0,0.0,0.0,225.56175191274554
2023-01-28,528.4048754103809,212.20757670693683,560.0639620873413,523.5861727069143,533.6856187616638,-148.7584534847513,-148.7584534847513,-148.7584534847513,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.632363157513023,22.632363157513023,22.632363157513023,2.769290491786588,2.769290491786588,2.769290491786588,-36.489565334273564,-36.489565334273564,-36.489565334273564,78.7795307987758,78.7795307987758,78.7795307987758,-250.17034744104006,-250.17034744104006,-250.17034744104006,0.0,0.0,0.0,379.6464219256296
2023-01-29,528.4577423598006,443.99013114792416,777.6642361755631,523.5515987825921,533.826295204833,80.47420484690694,80.47420484690694,80.47420484690694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3434171944271,72.3434171944271,72.3434171944271,2.769290491786588,2.769290491786588,2.769290491786588,-37.52196829735948,-37.52196829735948,-37.52196829735948,256.381496203712,256.381496203712,256.381496203712,-248.25070855123218,-248.25070855123218,-248.25070855123218,0.0,0.0,0.0,608.9319472067075
2023-01-30,528.5106093092203,89.56428039942331,411.1993539726937,523.5106877614293,533.9245136833101,-282.4607688095257,-282.4607688095257,-282.4607688095257,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127251094008975,0.1127251094008975,0.1127251094008975,2.769290491786588,2.769290491786588,2.769290491786588,-25.82140138238569,-25.82140138238569,-25.82140138238569,-37.37754161667935,-37.37754161667935,-37.37754161667935,-245.19595230224718,-245.19595230224718,-245.19595230224718,0.0,0.0,0.0,246.0498404996946
2023-01-31,528.56347625864,6.7705816176657425,346.3011422272628,523.5112971851316,534.0364639820067,-346.6718268337097,-346.6718268337097,-346.6718268337097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-18.573664863971434,-18.573664863971434,-18.573664863971434,2.769290491786588,2.769290491786588,2.769290491786588,-30.29514755575802,-30.29514755575802,-30.29514755575802,-87.12225560313126,-87.12225560313126,-87.12225560313126,-240.97590636660692,-240.97590636660692,-240.97590636660692,0.0,0.0,0.0,181.89164942493028
2023-02-01,528.6163432080597,20.313429373953596,361.59135836697806,523.5253639467887,534.1340739616437,-343.40033545022726,-343.40033545022726,-343.40033545022726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-9.143360585911722,-9.143360585911722,-9.143360585911722,2.769290491786588,2.769290491786588,2.769290491786588,-17.56217767769831,-17.56217767769831,-17.56217767769831,-98.68128007798755,-98.68128007798755,-98.68128007798755,-235.57569478632797,-235.57569478632797,-235.57569478632797,0.0,0.0,0.0,185.21600775783241
2023-02-02,528.6692101574794,67.18118881593075,403.17083870194824,523.5096864544155,534.2499077657917,-296.1968331015992,-296.1968331015992,-296.1968331015992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-0.3832187069403626,-0.3832187069403626,-0.3832187069403626,2.769290491786588,2.769290491786588,2.769290491786588,-17.906311998726952,-17.906311998726952,-17.906311998726952,-66.8163521002032,-66.8163521002032,-66.8163521002032,-228.9972622944556,-228.9972622944556,-228.9972622944556,0.0,0.0,0.0,232.47237705588014
2023-02-03,528.7220771068991,103.76618668699986,441.1817377674731,523.473898356235,534.3652793335274,-257.523642427109,-257.523642427109,-257.523642427109,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.900499382317408,8.900499382317408,8.900499382317408,2.769290491786588,2.769290491786588,2.769290491786588,-14.809103109469179,-14.809103109469179,-14.809103109469179,-45.16359760492886,-45.16359760492886,-45.16359760492886,-221.26054420449753,-221.26054420449753,-221.26054420449753,0.0,0.0,0.0,271.19843467979007
2023-02-04,528.7749440563186,264.45220690859014,621.7132084085431,523.4386153087695,534.4993845724613,-87.5912113361413,-87.5912113361413,-87.5912113361413,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.03349698746061,46.03349698746061,46.03349698746061,2.769290491786588,2.769290491786588,2.769290491786588,-13.088431504325976,-13.088431504325976,-13.088431504325976,78.77953079862546,78.77953079862546,78.77953079862546,-212.40423912222735,-212.40423912222735,-212.40423912222735,0.0,0.0,0.0,441.1837327201773
2023-02-05,528.8278110057383,495.61173744305336,834.1520135721895,523.4061256259955,534.5854168000698,142.61103374514266,142.61103374514266,142.61103374514266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.71569042213895,88.71569042213895,88.71569042213895,2.623116310123657,2.623116310123657,2.623116310123657,-21.00352088798472,-21.00352088798472,-21.00352088798472,256.3814962035799,256.3814962035799,256.3814962035799,-202.4861528805762,-202.4861528805762,-202.4861528805762,0.0,0.0,0.0,671.438844750881
2023-02-06,528.880677955158,122.42722300165605,462.0825540928017,523.3802337411397,534.7154378832923,-236.07473134285632,-236.07473134285632,-236.07473134285632,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.114095632200563,-7.114095632200563,-7.114095632200563,2.769290491786588,2.769290491786588,2.769290491786588,-33.04822212398715,-33.04822212398715,-33.04822212398715,-37.37754161684057,-37.37754161684057,-37.37754161684057,-191.5830940938152,-191.5830940938152,-191.5830940938152,0.0,0.0,0.0,292.8059466123017
2023-02-07,528.9335449045776,64.5604575305024,404.4927512901479,523.4344802859093,534.8136497782579,-293.40132405426885,-293.40132405426885,-293.40132405426885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-26.488754247630176,-26.488754247630176,-26.488754247630176,2.769290491786588,2.769290491786588,2.769290491786588,-38.21023693941677,-38.21023693941677,-38.21023693941677,-87.12225560290948,-87.12225560290948,-87.12225560290948,-179.7903142037291,-179.7903142037291,-179.7903142037291,0.0,0.0,0.0,235.53222085030876
2023-02-08,528.9864118539974,53.50965535789706,401.7306019216912,523.4386208805166,534.902773262874,-302.57588383125307,-302.57588383125307,-302.57588383125307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-36.674106268203,-36.674106268203,-36.674106268203,2.769290491786588,2.769290491786588,2.769290491786588,-45.092923359989584,-45.092923359989584,-45.092923359989584,-98.68128007819344,-98.68128007819344,-98.68128007819344,-167.2204974848566,-167.2204974848566,-167.2204974848566,0.0,0.0,0.0,226.41052802274436
2023-02-09,529.0392788034171,110.19905992342943,449.6754998866919,523.3412945073835,535.0303162563021,-246.32369505303458,-246.32369505303458,-246.32369505303458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7538028,14.7538028,14.7538028,0.0,0.0,0.0,0.0,0.0,0.0,-25.50502414203115,-25.50502414203115,-25.50502414203115,2.769290491786588,2.769290491786588,2.769290491786588,-43.02811743381774,-43.02811743381774,-43.02811743381774,-66.81635210032005,-66.81635210032005,-66.81635210032005,-154.00231881068333,-154.00231881068333,-154.00231881068333,0.0,0.0,0.0,282.7155837503825
2023-02-10,529.0921457528368,176.7410579031808,520.3795454016478,523.2538228007378,535.1609993613656,-188.58639817327145,-188.58639817327145,-188.58639817327145,20.940312,20.940312,20.940312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.144201853685023,-3.144201853685023,-3.144201853685023,2.769290491786588,2.769290491786588,2.769290491786588,-26.85380434547161,-26.85380434547161,-26.85380434547161,-45.16359760512362,-45.16359760512362,-45.16359760512362,-140.27859871446276,-140.27859871446276,-140.27859871446276,0.0,0.0,0.0,340.50574757956537
2023-02-11,529.1450127022564,337.28269415940173,665.3870524404805,523.2214120898714,535.291682466429,-15.844709767066059,-15.844709767066059,-15.844709767066059,0.0,0.0,0.0,0.0,0.0,0.0,56.352638,56.352638,56.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.579855504257694,31.579855504257694,31.579855504257694,2.769290491786588,2.769290491786588,2.769290491786588,-27.542072987528893,-27.542072987528893,-27.542072987528893,78.77953079897026,78.77953079897026,78.77953079897026,-126.20409607029401,-126.20409607029401,-126.20409607029401,0.0,0.0,0.0,513.3003029351903
2023-02-12,529.1978796516761,596.6879143257586,940.2141331514621,523.2141203947211,535.4267476615463,235.36517845053217,235.36517845053217,235.36517845053217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.096095,107.096095,107.096095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92667052997372,90.92667052997372,90.92667052997372,2.769290491786588,2.769290491786588,2.769290491786588,-18.93871496181287,-18.93871496181287,-18.93871496181287,256.3814962038461,256.3814962038461,256.3814962038461,-111.9429882832876,-111.9429882832876,-111.9429882832876,0.0,0.0,0.0,764.5630581022083
2023-02-13,529.2507466010958,222.9303098845725,563.5715380355214,523.1671452561927,535.5697714285149,-139.06052531773088,-139.06052531773088,-139.06052531773088,0.0,0.0,0.0,23.164836,23.164836,23.164836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.016886742942796,-4.016886742942796,-4.016886742942796,2.769290491786588,2.769290491786588,2.769290491786588,-29.951013234729384,-29.951013234729384,-29.951013234729384,-37.37754161700177,-37.37754161700177,-37.37754161700177,-97.66609695778632,-97.66609695778632,-97.66609695778632,0.0,0.0,0.0,390.1902212833649
2023-02-14,529.3036135505155,170.59384286701683,514.3557721819509,523.1585425141031,535.736072037775,-189.9321125146848,-189.9321125146848,-189.9321125146848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.952192199999999,8.952192199999999,8.952192199999999,0.0,0.0,0.0,-19.261933506028715,-19.261933506028715,-19.261933506028715,2.769290491786588,2.769290491786588,2.769290491786588,-30.983416197815302,-30.983416197815302,-30.983416197815302,-87.12225560340862,-87.12225560340862,-87.12225560340862,-83.54792340524743,-83.54792340524743,-83.54792340524743,0.0,0.0,0.0,339.37150103583065
2023-02-15,529.3564804999351,167.49660464248578,501.9655726760072,523.1409176096082,535.8342480339163,-187.56809888446588,-187.56809888446588,-187.56809888446588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6495266,5.6495266,5.6495266,-19.123255895742304,-19.123255895742304,-19.123255895742304,2.769290491786588,2.769290491786588,2.769290491786588,-27.542072987528893,-27.542072987528893,-27.542072987528893,-98.68128007774138,-98.68128007774138,-98.68128007774138,-69.76356291098219,-69.76356291098219,-69.76356291098219,0.0,0.0,0.0,341.7883816154692
